OTU_num	T.T4CK.1	T.T4CK.2	T.T4CK.3	T.T4CK.4	T.T4B.1	T.T4B.2	T.T4B.3	T.T4B.4
OTU_2295	0	0	0	0	0	0	0	0
OTU_2296	1	3	1	0	4	1	3	1
OTU_2298	3	3	3	0	1	1	2	0
OTU_2299	8	3	0	1	3	0	0	3
OTU_2300	1	3	0	1	2	0	0	0
OTU_2301	0	2	3	1	0	0	0	0
OTU_2302	0	3	1	1	0	0	2	1
OTU_2303	1	3	0	0	1	0	0	0
OTU_2304	4	0	0	0	0	3	0	0
OTU_2305	5	0	5	5	1	0	0	4
OTU_2306	0	0	0	0	3	0	0	1
OTU_2307	0	0	1	0	0	0	0	0
OTU_2308	1	0	0	0	0	0	0	0
OTU_2309	3	1	3	1	0	1	0	4
OTU_2310	0	0	0	0	0	0	0	0
OTU_2311	0	0	0	0	0	0	0	0
OTU_2312	1	1	4	0	0	0	0	1
OTU_2313	0	0	0	0	0	0	0	0
OTU_2314	0	3	0	1	1	1	0	1
OTU_2315	35	35	38	43	28	37	34	32
OTU_2316	64	24	38	28	5	7	11	5
OTU_2317	8	7	1	4	1	0	0	3
OTU_2318	0	0	0	0	0	0	0	0
OTU_2319	1	5	0	3	0	0	1	1
OTU_2320	1	8	12	10	3	0	3	1
OTU_2321	0	3	0	0	0	0	0	0
OTU_2322	1	1	5	1	0	0	1	0
OTU_2323	0	0	1	0	0	0	0	0
OTU_2324	0	0	0	0	0	4	8	0
OTU_2325	0	0	0	0	0	0	0	0
OTU_2326	3	0	1	2	0	1	0	0
OTU_2327	6	8	9	5	11	21	11	15
OTU_2328	0	1	0	0	0	0	1	0
OTU_2329	0	0	0	0	0	3	0	0
OTU_2330	3	0	0	0	0	0	0	1
OTU_2331	0	0	0	0	1	0	0	0
OTU_2332	11	2	0	3	0	0	0	0
OTU_2333	3	3	1	3	3	0	1	0
OTU_2334	7	2	1	1	1	0	0	0
OTU_2335	0	0	0	0	0	0	0	1
OTU_2336	0	0	0	0	0	0	0	0
OTU_2337	0	4	0	0	1	1	0	0
OTU_2338	0	4	0	0	3	1	0	1
OTU_2339	1	0	1	0	0	1	0	1
OTU_2340	1	0	0	0	0	0	1	0
OTU_2341	0	0	0	1	1	0	1	0
OTU_2342	0	0	1	4	0	0	0	0
OTU_2343	1	1	0	0	0	1	0	0
OTU_2344	0	1	0	1	0	0	0	0
OTU_2345	1	0	0	0	0	0	0	3
OTU_2346	0	0	4	0	6	5	3	4
OTU_2347	0	3	1	0	0	1	0	3
OTU_2348	0	0	0	0	0	0	0	0
OTU_2349	0	0	4	0	0	0	0	0
OTU_2350	3	0	0	0	0	0	0	1
OTU_2351	0	0	0	0	0	0	0	0
OTU_2352	1	2	0	1	0	1	3	0
OTU_2353	0	0	3	4	0	5	1	1
OTU_2354	0	0	0	0	0	0	1	2
OTU_2355	0	0	0	0	0	1	0	0
OTU_2356	0	0	0	0	0	0	0	0
OTU_2357	0	0	0	0	0	1	2	1
OTU_2358	1	0	3	0	3	0	0	1
OTU_2359	0	2	0	0	1	4	1	0
OTU_2360	0	0	5	0	0	1	0	0
OTU_2361	0	0	0	0	0	0	0	0
OTU_2362	2	7	1	3	0	1	0	0
OTU_2363	0	0	0	0	0	0	0	0
OTU_2364	0	0	0	4	0	0	0	0
OTU_2365	3	1	3	1	3	3	1	3
OTU_2366	4	7	4	1	1	2	0	1
OTU_2367	0	0	0	0	0	0	0	0
OTU_2368	0	0	0	0	0	0	0	0
OTU_2369	3	4	8	1	0	0	3	1
OTU_2370	0	0	0	0	0	0	0	0
OTU_2371	0	0	0	0	0	0	0	0
OTU_2372	1	2	3	0	0	0	0	1
OTU_2373	0	0	0	0	0	0	0	0
OTU_2374	7	8	8	16	8	11	11	19
OTU_2375	1	0	0	2	2	1	2	2
OTU_2376	0	0	0	0	1	3	3	3
OTU_2377	0	0	1	1	0	0	0	0
OTU_2378	3	0	3	0	0	0	0	0
OTU_2379	3	1	0	0	1	0	0	1
OTU_2380	1	0	1	5	0	1	0	1
OTU_2381	6	0	1	1	3	4	1	3
OTU_2382	5	0	1	3	0	0	0	0
OTU_2383	3	1	2	1	0	0	1	0
OTU_2384	0	0	0	0	0	0	0	0
OTU_2385	0	0	0	1	0	0	0	0
OTU_2386	5	9	7	4	5	3	2	0
OTU_2387	0	1	0	0	1	0	0	0
OTU_2388	0	0	0	0	0	0	0	0
OTU_2389	3	0	0	2	3	5	0	0
OTU_2390	0	0	0	0	0	0	0	0
OTU_2391	3	0	0	2	0	3	0	0
OTU_2392	0	0	0	0	0	0	0	0
OTU_2393	0	4	1	3	0	0	0	2
OTU_2394	0	0	0	0	0	0	0	0
OTU_2395	0	0	0	0	0	0	1	0
OTU_2396	0	0	3	1	0	0	0	0
OTU_2397	0	1	1	0	7	3	1	1
OTU_2398	0	1	3	3	3	0	0	0
OTU_2399	0	1	0	0	1	0	0	0
OTU_2400	0	0	0	0	0	0	0	0
OTU_2401	0	0	0	0	0	0	0	0
OTU_2402	1	3	2	0	0	0	0	1
OTU_2403	3	3	3	1	0	0	0	0
OTU_2404	0	0	0	1	0	0	0	0
OTU_2405	0	0	0	0	0	1	0	0
OTU_2406	0	0	0	0	0	1	0	0
OTU_2407	0	0	0	0	0	0	0	0
OTU_2408	1	0	1	1	1	3	1	1
OTU_2409	0	0	0	0	0	0	1	0
OTU_2410	1	0	1	0	0	0	0	0
OTU_2411	0	1	0	0	3	1	3	7
OTU_2412	0	0	0	0	0	0	1	0
OTU_2413	0	3	1	1	1	1	0	0
OTU_2414	0	3	1	1	3	5	2	2
OTU_2415	5	2	1	0	0	1	0	0
OTU_2416	0	0	0	0	1	0	0	0
OTU_2417	0	0	0	1	1	0	0	3
OTU_2418	0	0	0	0	0	0	1	0
OTU_2419	3	3	2	2	1	0	0	2
OTU_2420	2	0	3	3	0	2	1	2
OTU_2421	0	0	0	3	0	0	0	0
OTU_2422	0	0	0	0	0	0	0	0
OTU_2423	1	0	5	1	0	3	2	0
OTU_2424	1	4	0	4	0	0	0	0
OTU_2425	0	0	2	0	0	0	1	0
OTU_2426	0	1	0	3	0	0	0	0
OTU_2427	4	8	3	3	0	3	1	1
OTU_2428	0	0	0	0	0	0	1	1
OTU_2429	0	0	0	1	0	0	3	0
OTU_2430	0	0	0	0	0	0	0	0
OTU_2431	4	1	0	0	0	0	0	2
OTU_2432	0	1	0	0	0	0	0	0
OTU_2433	0	0	0	0	0	0	0	0
OTU_2434	0	0	0	0	0	0	0	1
OTU_2435	1	0	0	1	0	0	1	0
OTU_2436	1	2	3	1	3	2	6	7
OTU_2437	1	0	0	1	0	0	0	0
OTU_2438	0	0	0	0	1	0	0	0
OTU_2439	7	1	0	0	2	0	0	0
OTU_2440	0	0	0	0	0	0	0	0
OTU_2441	1	1	0	0	0	0	0	0
OTU_2442	0	0	0	0	0	0	0	0
OTU_2443	1	0	0	0	0	0	1	1
OTU_2444	1	0	0	0	0	2	3	0
OTU_2445	1	0	2	0	2	0	0	0
OTU_2446	169	180	174	138	172	168	163	206
OTU_2447	3	0	0	1	1	0	0	1
OTU_2448	1	8	3	1	8	1	5	3
OTU_2449	0	1	0	0	0	1	0	0
OTU_2450	0	0	0	0	1	0	0	0
OTU_2451	1	0	0	0	0	0	0	0
OTU_2452	1	1	5	3	1	1	0	0
OTU_2453	0	0	3	0	5	0	2	0
OTU_2454	0	0	0	0	0	0	0	0
OTU_2455	0	6	0	2	0	1	0	0
OTU_2456	1	3	0	1	1	1	0	0
OTU_2457	8	0	3	8	1	0	0	0
OTU_2458	0	0	0	1	0	0	1	0
OTU_2459	0	0	1	0	0	0	0	0
OTU_2460	0	3	0	1	1	1	0	0
OTU_2461	2	0	1	1	0	0	0	1
OTU_2462	0	0	0	0	0	1	0	0
OTU_2463	0	0	0	0	0	0	0	0
OTU_2464	3	7	2	13	4	1	1	7
OTU_2465	5	1	0	5	0	0	1	0
OTU_2466	0	0	0	0	0	0	0	0
OTU_2467	1	0	0	0	2	0	0	0
OTU_2468	0	0	0	0	0	0	0	0
OTU_2469	0	1	0	0	0	0	0	0
OTU_2470	0	0	1	0	0	0	0	0
OTU_2471	0	0	0	0	0	0	0	0
OTU_2472	0	0	0	0	0	0	0	0
OTU_2473	1	1	0	0	0	1	0	1
OTU_2474	0	0	0	0	0	0	0	3
OTU_2475	3	0	0	0	4	3	0	0
OTU_2476	0	0	0	3	3	2	0	1
OTU_2477	0	0	0	0	0	0	0	0
OTU_2478	4	3	0	3	5	0	1	1
OTU_2479	0	0	0	0	0	0	0	0
OTU_2480	1	0	0	0	0	1	1	0
OTU_2481	29	36	41	65	32	26	37	32
OTU_2482	1	3	4	1	0	0	0	0
OTU_2483	0	0	0	0	0	0	0	0
OTU_2484	3	5	5	1	0	1	1	0
OTU_2485	4	5	5	4	0	0	4	0
OTU_2486	0	0	0	0	1	0	0	0
OTU_2487	0	5	1	0	0	0	3	1
OTU_2488	3	0	0	0	0	0	0	0
OTU_2489	0	0	2	0	1	0	0	0
OTU_2490	0	0	0	0	0	1	0	0
OTU_2491	2	0	1	0	1	1	2	1
OTU_2492	0	0	0	0	0	0	0	1
OTU_2493	0	0	0	1	0	0	0	0
OTU_2494	0	0	0	0	0	0	0	0
OTU_2495	0	0	0	0	1	0	0	0
OTU_2496	0	0	0	0	0	0	1	0
OTU_2497	15	0	0	0	0	0	0	0
OTU_2498	0	1	0	0	0	0	0	0
OTU_2499	0	0	0	0	1	1	0	0
OTU_2500	0	0	0	0	0	0	0	0
OTU_2501	0	0	0	1	0	0	0	0
OTU_2502	1	2	0	1	0	3	0	0
OTU_2503	0	1	0	0	1	3	3	1
OTU_2504	3	0	0	5	2	6	1	3
OTU_2505	0	0	0	0	0	0	0	0
OTU_2506	0	0	0	0	0	0	0	1
OTU_2507	13	7	11	12	30	30	54	47
OTU_2508	0	0	0	0	0	0	0	0
OTU_2509	0	1	0	0	0	0	0	1
OTU_2510	0	0	1	0	0	0	0	0
OTU_2511	1	0	0	0	3	1	4	3
OTU_2512	0	0	1	0	0	0	0	0
OTU_2513	0	0	0	0	1	0	0	0
OTU_2514	1	0	0	0	0	0	0	0
OTU_2515	0	4	0	3	1	0	1	1
OTU_2516	0	0	0	0	0	0	1	0
OTU_2517	0	0	0	0	1	0	0	0
OTU_2518	1	1	0	0	3	0	0	0
OTU_2519	0	2	0	0	0	0	0	0
OTU_2520	1	0	0	0	0	0	0	0
OTU_2521	0	0	0	0	0	2	5	0
OTU_2522	0	0	4	0	0	0	0	0
OTU_2523	0	1	0	0	0	1	0	0
OTU_2524	0	0	0	0	0	1	5	0
OTU_2525	0	0	0	0	0	0	0	0
OTU_2526	0	0	1	0	1	0	0	1
OTU_2527	0	2	0	0	0	0	0	0
OTU_2528	0	0	0	0	0	0	0	0
OTU_2529	0	3	4	1	0	4	1	0
OTU_2530	0	0	0	2	2	8	5	1
OTU_2531	3	1	1	1	1	0	1	1
OTU_2532	1	0	0	1	1	0	0	3
OTU_2533	0	0	0	0	0	0	2	0
OTU_2534	0	0	0	0	0	0	0	0
OTU_2535	1	0	0	0	0	0	0	0
OTU_2536	3	0	0	3	0	0	0	0
OTU_2537	0	0	1	0	0	3	0	0
OTU_2538	0	0	0	0	1	0	0	0
OTU_2539	0	2	0	0	0	2	0	1
OTU_2540	0	0	0	0	1	0	0	0
OTU_2541	2	0	4	3	1	2	5	1
OTU_2542	2	0	0	0	0	2	0	1
OTU_2543	3	1	4	3	1	3	0	5
OTU_2544	0	0	0	0	0	2	0	0
OTU_2545	0	0	0	0	0	0	0	0
OTU_2546	0	0	0	0	0	1	0	0
OTU_2547	0	0	0	0	0	0	0	0
OTU_2548	3	13	0	3	1	2	1	3
OTU_2549	1	2	0	0	0	0	0	1
OTU_2550	0	0	0	0	0	0	0	0
OTU_2551	0	0	1	0	0	0	0	1
OTU_2552	3	3	3	0	0	0	0	0
OTU_2553	0	0	0	0	1	3	0	0
OTU_2554	0	1	1	0	0	0	0	0
OTU_2555	0	0	0	0	0	1	0	0
OTU_2556	1	0	0	0	3	0	0	1
OTU_2557	3	0	2	2	4	1	1	2
OTU_2558	0	1	0	0	0	4	7	1
OTU_2559	5	8	6	8	2	6	3	3
OTU_2560	0	0	0	0	0	0	0	0
OTU_2561	0	0	0	0	0	0	0	0
OTU_2562	0	0	0	0	0	4	1	0
OTU_2563	0	0	0	0	0	0	0	0
OTU_2564	0	0	0	0	0	0	0	0
OTU_2565	33	22	27	64	44	59	20	16
OTU_2566	3	4	0	0	3	1	2	3
OTU_2567	0	0	0	0	0	0	0	0
OTU_2568	3	1	1	0	0	0	0	0
OTU_2569	0	0	0	0	0	0	0	0
OTU_2570	0	0	0	2	1	0	1	0
OTU_2571	0	2	1	2	0	1	0	0
OTU_2573	3	0	0	0	1	0	0	1
OTU_2574	0	3	1	0	2	0	0	1
OTU_2575	5	4	7	5	1	0	0	0
OTU_2576	1	0	3	1	0	0	1	0
OTU_2577	0	0	1	0	0	0	0	0
OTU_2578	0	0	5	0	0	0	0	0
OTU_2579	0	0	1	0	0	0	0	0
OTU_2581	0	0	3	3	0	0	0	1
OTU_2582	0	1	0	0	0	1	0	0
OTU_2583	0	0	0	0	1	0	0	0
OTU_2584	0	1	0	1	0	0	0	0
OTU_2585	1	0	0	1	0	0	0	1
OTU_2586	1	0	0	0	0	0	0	0
OTU_2587	3	0	0	0	0	0	0	0
OTU_2588	0	0	0	0	0	0	0	0
OTU_2589	38	40	27	43	51	40	46	33
OTU_2590	1	1	3	0	0	0	0	0
OTU_2591	5	7	3	1	7	1	3	0
OTU_2592	0	1	0	1	0	0	1	0
OTU_2593	0	0	2	0	0	0	0	0
OTU_2594	1	2	5	7	0	0	0	0
OTU_2595	3	4	3	3	1	2	1	0
OTU_2596	5	0	3	3	0	0	0	3
OTU_2597	0	0	0	0	0	0	0	0
OTU_2598	1	0	0	0	0	3	0	1
OTU_2600	0	2	1	4	3	0	0	1
OTU_2601	0	0	0	0	0	0	0	0
OTU_2602	1	1	0	0	0	0	0	0
OTU_2603	0	1	0	0	0	0	0	0
OTU_2605	0	1	0	0	0	1	0	0
OTU_2606	8	5	10	1	2	5	4	4
OTU_2607	6	1	0	1	1	0	0	1
OTU_2608	0	1	0	0	1	0	0	0
OTU_2609	0	0	0	0	1	0	1	1
OTU_2610	0	0	0	0	0	0	0	0
OTU_2611	0	3	1	0	0	0	0	0
OTU_2612	0	0	3	2	0	0	1	0
OTU_2613	49	16	30	22	13	14	10	26
OTU_2614	1	0	5	0	0	0	3	1
OTU_2615	0	0	1	1	3	1	1	0
OTU_2616	0	0	0	0	0	0	0	0
OTU_2617	0	0	0	0	2	0	0	5
OTU_2618	4	1	0	1	1	4	3	1
OTU_2619	0	0	0	1	0	0	0	0
OTU_2620	0	1	0	0	2	0	0	0
OTU_2621	0	0	0	0	0	0	0	0
OTU_2622	0	0	0	0	0	0	0	0
OTU_2623	0	0	0	0	0	0	0	0
OTU_2624	0	0	0	0	1	0	1	0
OTU_2625	1	0	0	1	1	2	3	0
OTU_2626	0	0	1	0	0	0	0	0
OTU_2627	0	0	0	0	0	0	0	0
OTU_2628	0	0	0	0	0	0	3	0
OTU_2629	0	0	0	0	0	0	0	0
OTU_2630	0	0	0	0	0	0	0	0
OTU_2632	0	0	0	0	0	0	0	0
OTU_2633	0	0	1	0	0	0	0	0
OTU_2634	8	3	7	1	11	9	10	5
OTU_2635	2	3	0	0	4	0	1	3
OTU_2636	0	0	0	3	0	0	0	0
OTU_2637	0	0	0	0	0	0	0	0
OTU_2638	0	0	1	0	0	0	1	0
OTU_2639	0	0	0	0	0	0	0	0
OTU_2640	1	1	0	3	0	0	0	0
OTU_2641	0	0	0	0	0	0	0	0
OTU_2642	0	0	0	0	0	0	0	0
OTU_2643	2	0	1	0	2	0	0	0
OTU_2644	0	0	0	1	0	0	0	1
OTU_2645	0	0	1	2	0	0	0	0
OTU_2646	0	0	0	0	0	0	0	0
OTU_2647	10	22	15	11	22	16	15	16
OTU_2648	1	0	3	0	1	0	0	0
OTU_2649	0	0	0	0	0	0	0	0
OTU_2650	5	3	1	1	0	2	1	5
OTU_2651	0	0	0	1	0	3	0	1
OTU_2652	0	0	0	0	0	0	0	0
OTU_2653	0	0	0	0	0	0	0	0
OTU_2654	0	0	0	0	0	0	0	0
OTU_2655	0	0	0	0	0	0	0	0
OTU_2656	0	0	0	0	0	0	0	0
OTU_2657	0	0	0	1	0	0	0	0
OTU_2658	0	0	0	0	0	0	1	0
OTU_2659	0	1	0	2	0	0	0	0
OTU_2660	0	0	0	0	0	0	0	0
OTU_2661	1	0	0	0	0	0	1	0
OTU_2662	0	0	0	0	0	0	0	0
OTU_2663	2	0	4	2	0	0	0	0
OTU_2665	0	1	0	0	0	0	0	0
OTU_2666	0	0	0	0	0	0	0	0
OTU_2667	0	0	0	0	0	0	0	0
OTU_2668	0	0	3	0	4	0	0	0
OTU_2669	1	0	1	1	0	0	0	0
OTU_2670	0	0	2	0	0	0	1	0
OTU_2671	0	0	0	0	0	0	0	0
OTU_2672	4	4	2	1	5	1	1	4
OTU_2673	0	0	0	0	1	0	0	0
OTU_2674	0	0	0	0	0	0	0	0
OTU_2675	0	0	0	0	0	1	0	0
OTU_2676	0	0	0	1	0	0	0	0
OTU_2677	0	0	0	0	0	0	0	0
OTU_2678	3	6	7	0	3	2	2	0
OTU_2679	3	2	1	1	4	3	1	0
OTU_2680	4	0	0	0	0	0	1	0
OTU_2681	0	0	0	0	1	0	0	0
OTU_2682	3	4	8	3	0	2	1	3
OTU_2683	0	4	0	0	0	0	0	0
OTU_2684	0	0	5	1	1	0	0	3
OTU_2685	0	0	3	0	0	0	0	0
OTU_2686	1	2	0	0	0	1	0	0
OTU_2687	0	0	0	0	0	0	0	0
OTU_2688	3	0	3	1	2	3	3	0
OTU_2689	0	4	0	1	0	0	0	0
OTU_2690	0	0	0	0	0	0	0	0
OTU_2691	1	0	0	0	1	0	0	0
OTU_2692	0	5	3	1	1	0	1	2
OTU_2694	0	0	0	0	0	0	0	0
OTU_2695	0	0	0	0	0	0	0	0
OTU_2696	0	0	1	1	0	0	0	0
OTU_2697	0	0	1	0	0	0	0	3
OTU_2698	0	0	0	0	0	0	0	0
OTU_2699	2	1	1	4	0	1	0	0
OTU_2700	0	1	0	1	3	0	1	3
OTU_2701	0	0	0	0	0	0	0	0
OTU_2702	0	0	1	1	0	0	0	3
OTU_2703	0	0	1	0	0	0	0	0
OTU_2704	0	0	1	0	0	0	0	0
OTU_2705	1	0	4	3	2	0	1	1
OTU_2706	0	0	0	0	0	0	0	0
OTU_2707	0	0	3	0	0	0	0	0
OTU_2708	0	0	0	0	1	0	2	0
OTU_2709	0	0	0	0	0	3	0	0
OTU_2710	4	0	1	0	1	3	0	0
OTU_2711	0	0	0	0	0	0	0	0
OTU_2712	0	0	0	0	0	0	0	0
OTU_2713	0	0	0	0	0	0	0	0
OTU_2714	1	0	0	3	3	3	0	3
OTU_2715	0	1	1	0	0	0	1	4
OTU_2716	2	0	0	0	1	0	0	0
OTU_2717	0	3	1	0	0	0	0	0
OTU_2718	0	0	0	1	5	0	0	1
OTU_2719	0	0	0	0	0	0	0	0
OTU_2720	3	3	8	1	5	4	2	1
OTU_2721	1	0	0	0	2	0	2	0
OTU_2722	0	0	1	0	0	0	0	0
OTU_2723	0	1	0	0	2	0	1	1
OTU_2724	0	0	0	0	0	0	0	0
OTU_2725	0	0	0	0	0	1	0	0
OTU_2726	0	0	0	0	0	0	1	0
OTU_2727	4	1	1	0	2	0	2	0
OTU_2728	4	0	0	0	0	0	0	0
OTU_2729	0	1	0	1	0	0	0	1
OTU_2730	0	0	0	0	0	0	0	0
OTU_2731	7	1	1	1	0	0	0	0
OTU_2732	0	1	0	2	0	0	0	1
OTU_2733	1	0	1	4	0	0	0	0
OTU_2734	0	0	0	0	1	0	0	0
OTU_2735	1	3	0	0	2	1	4	1
OTU_2736	0	0	0	0	0	0	0	0
OTU_2737	0	0	0	0	0	0	0	0
OTU_2738	0	0	0	0	0	0	0	0
OTU_2739	0	1	3	5	3	3	0	1
OTU_2740	0	0	0	0	0	0	0	0
OTU_2741	0	0	0	0	0	0	0	0
OTU_2742	2	0	0	0	3	0	0	0
OTU_2743	0	0	0	0	0	0	0	0
OTU_2744	0	0	0	0	0	2	2	0
OTU_2745	0	0	0	0	0	0	0	0
OTU_2746	1	1	1	1	0	0	0	0
OTU_2747	0	0	1	3	0	2	0	0
OTU_2748	0	0	0	0	1	0	3	0
OTU_2749	1	1	1	4	0	0	0	0
OTU_2750	6	3	4	0	0	0	0	0
OTU_2751	0	0	0	0	0	0	0	0
OTU_2752	0	1	2	0	0	0	0	0
OTU_2753	0	1	1	0	0	0	0	0
OTU_2754	0	3	0	2	7	3	3	0
OTU_2755	0	0	0	5	3	2	3	0
OTU_2756	3	2	3	1	0	5	0	0
OTU_2757	3	4	4	5	4	3	1	5
OTU_2758	0	1	0	0	0	0	0	0
OTU_2759	1	0	1	1	2	0	0	3
OTU_2760	0	0	0	0	0	3	0	0
OTU_2761	0	0	0	0	0	0	0	0
OTU_2762	0	0	0	0	0	0	0	0
OTU_2763	0	0	0	0	0	0	0	0
OTU_2764	0	1	1	0	0	0	0	0
OTU_2765	0	3	0	1	0	3	0	0
OTU_2766	0	1	1	0	0	0	0	0
OTU_2767	0	0	0	0	0	0	0	0
OTU_2768	0	0	0	0	0	0	0	0
OTU_2769	2	0	0	0	0	0	0	0
OTU_2770	0	2	0	0	0	0	0	0
OTU_2771	13	4	3	5	21	33	16	19
OTU_2772	0	0	7	3	0	1	0	3
OTU_2773	0	0	0	0	0	0	0	0
OTU_2774	2	0	3	0	0	0	0	0
OTU_2775	1	0	1	0	0	2	0	4
OTU_2776	0	0	1	0	0	0	0	0
OTU_2777	0	0	1	0	0	0	0	0
OTU_2778	1	0	0	0	1	0	0	0
OTU_2779	0	0	0	0	0	0	0	1
OTU_2780	0	0	0	0	0	0	0	0
OTU_2781	0	0	0	0	0	0	0	0
OTU_2782	0	0	0	0	0	0	0	0
OTU_2783	0	0	0	3	0	0	0	0
OTU_2784	3	0	1	0	0	0	0	0
OTU_2786	0	0	0	0	1	0	0	0
OTU_2787	0	1	0	3	1	1	0	2
OTU_2788	4	0	0	2	0	0	0	1
OTU_2789	1	1	1	0	0	1	0	0
OTU_2790	1	0	0	0	4	1	1	0
OTU_2791	0	0	0	0	0	0	0	0
OTU_2792	0	0	0	0	1	0	0	0
OTU_2793	0	0	0	0	3	0	2	0
OTU_2794	1	0	0	0	0	0	0	0
OTU_2795	2	8	0	1	0	0	0	0
OTU_2796	0	0	0	0	0	0	0	0
OTU_2797	8	1	6	0	15	5	3	3
OTU_2798	0	1	3	1	0	1	1	0
OTU_2799	0	0	0	0	0	0	1	0
OTU_2800	0	0	0	0	2	1	0	0
OTU_2801	0	0	0	0	0	0	0	0
OTU_2802	0	0	0	1	1	2	0	0
OTU_2803	1	1	0	0	0	0	0	0
OTU_2804	0	3	1	0	0	0	0	0
OTU_2805	0	4	0	0	0	0	0	0
OTU_2806	0	0	0	0	4	0	0	1
OTU_2807	0	0	0	2	1	1	0	0
OTU_2808	0	0	1	0	3	1	0	0
OTU_2809	0	1	1	0	1	1	1	1
OTU_2810	0	0	1	0	0	0	0	0
OTU_2811	0	0	0	1	0	0	0	0
OTU_2812	1	0	5	1	0	3	0	1
OTU_2813	0	0	0	0	0	0	0	0
OTU_2814	1	0	1	0	0	0	0	4
OTU_2815	6	5	4	5	1	3	0	0
OTU_2816	0	3	0	0	0	0	0	0
OTU_2817	0	0	0	0	0	0	0	0
OTU_2818	27	23	46	10	140	114	135	191
OTU_2819	8	6	4	5	1	1	1	1
OTU_2820	0	0	0	1	0	0	1	1
OTU_2821	0	0	0	0	0	0	0	0
OTU_2822	0	0	0	0	0	0	0	0
OTU_2823	3	3	5	3	3	3	2	3
OTU_2824	0	0	0	2	0	0	0	0
OTU_2825	0	0	0	4	0	0	0	0
OTU_2826	0	0	0	0	0	0	0	0
OTU_2827	0	0	0	2	0	3	0	0
OTU_2828	1	0	1	0	0	0	0	0
OTU_2829	0	0	1	0	0	0	0	0
OTU_2830	1	0	0	0	0	0	0	0
OTU_2831	1	0	0	0	0	0	0	0
OTU_2832	0	1	3	1	3	2	2	0
OTU_2833	0	0	3	4	2	1	1	3
OTU_2834	0	0	1	1	2	1	2	1
OTU_2835	0	1	1	3	0	0	0	0
OTU_2836	0	0	0	0	0	0	0	1
OTU_2837	2	1	2	1	1	0	0	4
OTU_2838	10	4	3	4	21	16	15	21
OTU_2839	0	0	0	0	0	0	0	0
OTU_2840	0	0	0	0	0	0	0	0
OTU_2841	3	0	0	1	1	1	1	3
OTU_2842	0	0	0	2	0	0	0	0
OTU_2843	0	0	0	0	0	1	0	0
OTU_2844	0	0	0	0	0	0	0	0
OTU_2845	9	0	5	5	3	4	0	3
OTU_2846	0	0	1	2	0	0	0	0
OTU_2847	0	0	0	0	0	0	0	0
OTU_2848	4	0	0	0	4	0	0	0
OTU_2849	15	7	12	29	23	15	54	32
OTU_2850	0	0	0	0	0	0	0	0
OTU_2851	0	0	0	0	0	0	1	0
OTU_2852	0	0	1	0	0	0	0	0
OTU_2853	1	0	0	0	0	1	1	2
OTU_2854	171	137	183	89	45	35	13	16
OTU_2855	0	3	0	0	0	0	1	0
OTU_2856	0	0	0	0	0	0	0	0
OTU_2857	0	1	0	1	0	0	0	0
OTU_2858	0	0	0	0	0	0	0	0
OTU_2859	0	0	0	0	0	0	0	0
OTU_2860	1	2	0	0	0	0	1	1
OTU_2861	0	0	0	0	0	0	0	0
OTU_2862	0	0	0	0	0	0	0	0
OTU_2863	0	0	0	0	0	0	0	0
OTU_2864	1	0	3	0	2	0	0	0
OTU_2865	0	0	0	0	6	0	2	1
OTU_2866	0	0	0	5	4	0	0	0
OTU_2867	3	0	0	0	0	1	4	2
OTU_2868	1	0	1	3	1	0	0	4
OTU_2869	3	1	4	0	0	3	0	0
OTU_2870	2	0	0	1	0	0	0	0
OTU_2871	0	0	0	0	0	0	0	0
OTU_2872	0	0	0	0	1	0	0	0
OTU_2873	0	0	0	0	0	0	0	0
OTU_2874	9	7	5	10	1	1	2	0
OTU_2875	3	0	0	2	2	1	0	0
OTU_2876	0	0	0	0	3	2	0	1
OTU_2877	0	0	0	1	0	1	0	0
OTU_2878	0	0	0	0	0	0	0	0
OTU_2879	0	0	0	0	0	0	1	0
OTU_2880	4	3	2	0	0	3	0	0
OTU_2881	3	1	2	0	2	0	0	1
OTU_2882	0	0	0	0	0	1	0	0
OTU_2883	2	0	0	0	0	0	0	0
OTU_2884	0	0	0	0	1	0	0	4
OTU_2885	3	1	0	0	0	0	0	0
OTU_2886	0	0	0	0	0	0	0	0
OTU_2887	3	3	12	4	3	1	0	1
OTU_2888	0	1	0	0	0	1	0	0
OTU_2889	0	0	0	3	0	0	0	0
OTU_2890	0	3	1	0	0	3	1	2
OTU_2891	0	0	0	0	1	3	3	5
OTU_2892	0	1	1	4	0	0	0	0
OTU_2893	0	0	0	0	0	0	0	0
OTU_2894	0	0	0	4	1	0	0	0
OTU_2895	0	0	2	0	3	0	0	1
OTU_2896	3	2	4	3	2	0	0	0
OTU_2897	0	1	0	0	0	0	0	0
OTU_2898	1	1	0	0	0	2	0	0
OTU_2899	0	0	0	0	0	0	0	0
OTU_2900	0	0	0	0	0	0	0	1
OTU_2901	0	0	0	0	0	0	0	0
OTU_2902	0	0	0	1	0	2	0	0
OTU_2903	0	0	0	0	0	0	0	0
OTU_2904	7	11	8	7	9	10	5	10
OTU_2905	0	1	0	0	0	0	0	0
OTU_2906	5	5	5	3	1	1	1	1
OTU_2907	0	1	3	2	0	0	1	0
OTU_2908	0	0	0	0	0	0	0	4
