#OTU_num	T.T3CK.1	T.T3CK.2	T.T3CK.3	T.T3CK.4	T.T3B.1	T.T3B.2	T.T3B.3	T.T3B.4
OTU_4361	0	0	0	0	0	0	0	0
OTU_4362	0	0	0	0	0	0	0	0
OTU_4363	0	0	0	0	0	0	0	0
OTU_4364	0	0	0	0	0	0	0	0
OTU_4365	0	0	0	0	0	1	0	2
OTU_4366	0	0	0	0	0	0	0	0
OTU_4367	0	0	0	0	0	0	0	0
OTU_4368	0	0	0	1	0	0	0	0
OTU_4369	0	1	0	0	0	0	0	0
OTU_4370	0	0	0	0	0	0	0	0
OTU_4372	0	0	0	0	0	0	0	0
OTU_4373	1	0	1	0	0	0	0	0
OTU_4374	3	0	0	0	1	0	0	1
OTU_4375	0	1	0	0	0	0	0	0
OTU_4376	0	0	0	0	0	0	0	0
OTU_4377	0	0	0	0	0	0	0	0
OTU_4378	0	0	0	0	0	0	0	0
OTU_4379	0	0	3	1	0	0	0	0
OTU_4380	0	1	0	0	0	0	0	0
OTU_4381	0	0	0	0	0	0	0	0
OTU_4382	0	0	0	0	0	0	0	0
OTU_4383	0	1	0	0	0	0	0	0
OTU_4385	0	0	0	0	0	0	0	0
OTU_4386	0	0	0	0	0	0	0	0
OTU_4387	0	1	0	0	0	0	0	0
OTU_4388	0	0	0	0	1	0	0	0
OTU_4389	0	0	3	0	0	0	2	0
OTU_4390	0	0	0	0	0	0	0	0
OTU_4391	0	0	0	0	0	0	0	0
OTU_4392	0	0	0	0	0	0	0	0
OTU_4393	0	0	0	0	0	0	0	0
OTU_4394	1	0	1	0	0	0	0	0
OTU_4395	0	0	0	0	0	0	0	0
OTU_4396	0	0	0	0	0	0	0	0
OTU_4397	0	0	0	0	0	0	0	0
OTU_4399	0	0	0	0	0	0	0	0
OTU_4400	0	0	0	0	0	0	0	0
OTU_4401	0	0	2	0	0	0	0	0
OTU_4402	4	0	0	0	0	0	0	0
OTU_4403	0	0	0	0	0	0	0	1
OTU_4404	0	0	0	0	0	0	0	0
OTU_4405	0	0	0	3	1	0	0	0
OTU_4406	0	2	0	0	0	0	0	0
OTU_4407	0	3	0	0	0	0	0	0
OTU_4408	0	0	1	0	0	0	0	0
OTU_4410	0	0	0	0	0	0	0	0
OTU_4411	0	0	0	0	0	0	0	0
OTU_4412	0	0	0	0	0	0	0	0
OTU_4414	0	0	0	0	0	0	0	0
OTU_4415	0	0	5	1	0	0	0	0
OTU_4416	0	0	0	0	0	0	0	0
OTU_4417	0	0	0	0	0	0	0	3
OTU_4418	1	0	1	0	5	0	0	0
OTU_4419	0	0	0	1	0	0	0	0
OTU_4420	0	0	0	0	0	0	0	0
OTU_4421	0	1	0	0	0	0	0	0
OTU_4422	0	0	0	0	0	0	0	0
OTU_4424	0	0	0	0	0	0	0	0
OTU_4426	0	0	0	0	0	0	0	0
OTU_4427	1	0	2	0	0	0	0	0
OTU_4428	0	0	0	0	0	0	0	0
OTU_4429	0	0	0	0	0	0	0	0
OTU_4430	0	0	0	0	0	0	0	0
OTU_4431	0	0	0	0	0	0	0	0
OTU_4432	0	0	0	0	0	0	0	0
OTU_4433	0	1	4	0	4	0	0	0
OTU_4434	0	0	0	0	0	0	0	0
OTU_4435	1	0	0	0	0	0	0	0
OTU_4436	1	0	0	0	0	0	0	0
OTU_4437	65	29	32	46	86	64	251	94
OTU_4438	0	0	0	0	0	0	0	0
OTU_4439	0	0	0	0	0	0	0	0
OTU_4440	0	0	0	0	0	1	0	1
OTU_4441	1	3	0	1	1	0	3	2
OTU_4443	1	1	0	0	0	0	0	0
OTU_4444	0	0	0	0	0	0	0	0
OTU_4445	0	0	0	0	1	0	0	0
OTU_4446	0	0	0	0	0	0	0	0
OTU_4447	19	31	16	13	8	5	3	3
OTU_4449	0	1	0	0	0	0	0	0
OTU_4451	0	0	0	0	0	0	0	0
OTU_4452	0	0	0	0	0	0	0	0
OTU_4453	0	1	0	2	0	0	1	0
OTU_4454	0	0	0	0	0	0	0	0
OTU_4455	0	0	0	0	0	0	0	0
OTU_4456	0	0	0	0	0	0	0	0
OTU_4457	0	0	0	0	0	0	0	0
OTU_4458	0	0	0	0	0	0	0	0
OTU_4459	0	0	1	0	0	0	0	0
OTU_4460	0	0	0	0	2	0	0	0
OTU_4461	0	4	0	0	0	0	0	0
OTU_4464	0	0	0	0	0	0	0	0
OTU_4465	0	3	3	5	5	8	4	7
OTU_4466	0	0	0	0	0	0	0	0
OTU_4467	2	0	0	0	2	0	0	0
OTU_4468	1	0	1	0	0	0	0	0
OTU_4469	0	0	0	0	0	0	0	0
OTU_4470	0	0	0	0	0	0	0	0
OTU_4471	0	0	0	0	0	0	0	0
OTU_4472	0	0	0	0	0	0	0	0
OTU_4473	0	0	0	0	0	1	0	0
OTU_4474	0	0	0	0	0	0	0	0
OTU_4475	0	0	0	0	0	0	0	0
OTU_4476	0	0	0	0	0	0	0	0
OTU_4477	0	0	0	0	0	0	0	0
OTU_4478	0	0	0	0	0	0	0	0
OTU_4479	0	0	1	0	0	0	0	0
OTU_4480	0	0	0	0	0	0	0	0
OTU_4481	0	0	1	0	0	0	0	0
OTU_4482	2	1	0	0	3	1	0	0
OTU_4483	0	0	0	0	0	0	0	0
OTU_4484	0	0	0	0	0	0	0	0
OTU_4485	0	0	0	0	0	0	0	0
OTU_4486	0	0	0	0	0	0	0	1
OTU_4487	0	0	0	0	0	0	0	0
OTU_4488	0	5	0	3	4	1	4	0
OTU_4489	0	0	0	0	0	0	0	0
OTU_4490	1	0	0	2	2	0	0	0
OTU_4491	2	5	1	1	0	7	9	2
OTU_4493	1	0	0	0	0	0	0	0
OTU_4495	0	0	0	0	0	0	0	0
OTU_4496	0	0	0	0	0	0	0	0
OTU_4498	0	0	0	0	0	0	0	0
OTU_4499	1	0	0	0	0	0	0	0
OTU_4500	0	0	0	0	0	0	0	0
OTU_4501	0	0	0	1	0	0	3	0
OTU_4502	0	0	1	0	0	0	0	0
OTU_4503	0	0	0	0	0	0	0	0
OTU_4504	0	0	0	0	0	0	0	0
OTU_4506	0	0	0	0	0	0	0	0
OTU_4507	0	0	0	0	0	0	0	0
OTU_4508	0	0	0	0	0	0	0	0
OTU_4509	0	1	0	0	0	0	0	0
OTU_4510	0	0	0	0	0	0	0	0
OTU_4511	0	0	0	0	0	0	0	1
OTU_4512	0	0	0	0	0	0	0	0
OTU_4513	0	0	0	0	0	0	0	0
OTU_4514	0	0	0	0	0	1	0	0
OTU_4515	0	0	0	0	0	0	0	0
OTU_4516	0	0	0	0	0	0	0	0
OTU_4517	0	0	0	0	0	0	0	0
OTU_4518	0	0	0	0	0	0	0	0
OTU_4519	0	0	0	0	0	0	0	0
OTU_4520	1	0	0	0	0	0	0	0
OTU_4521	0	0	0	0	0	0	0	0
OTU_4522	1	0	1	2	0	0	0	0
OTU_4523	0	0	0	0	0	0	0	0
OTU_4524	6	1	1	0	0	0	0	0
OTU_4525	0	0	0	0	0	0	0	0
OTU_4526	0	0	0	0	0	0	0	0
OTU_4528	3	0	0	0	0	0	0	0
OTU_4529	0	0	0	0	0	0	0	0
OTU_4530	9	5	10	7	7	4	3	3
OTU_4531	0	0	0	0	0	0	0	0
OTU_4532	11	13	13	10	11	27	13	16
OTU_4533	0	0	0	0	0	0	4	0
OTU_4534	0	0	0	0	0	0	0	0
OTU_4535	4	1	2	1	2	4	3	1
OTU_4536	0	0	0	0	0	0	0	0
OTU_4538	0	0	0	0	0	0	0	0
OTU_4539	1	0	0	0	0	0	0	0
OTU_4540	0	0	0	0	0	0	0	0
OTU_4541	0	0	0	0	0	0	0	0
OTU_4542	2	3	0	0	3	3	2	0
OTU_4543	0	1	0	0	3	0	0	0
OTU_4544	1	1	0	0	0	1	0	0
OTU_4545	0	0	1	2	1	0	0	0
OTU_4546	0	0	0	0	0	0	0	0
OTU_4547	0	0	0	0	0	0	1	0
OTU_4548	0	0	1	0	0	0	0	0
OTU_4549	0	0	0	1	0	0	0	0
OTU_4550	0	0	0	0	0	0	0	0
OTU_4551	0	0	0	0	0	0	0	0
OTU_4552	0	0	0	1	0	0	0	0
OTU_4553	0	0	4	0	0	0	0	3
OTU_4554	0	0	3	0	3	0	0	0
OTU_4556	0	0	0	0	0	0	0	0
OTU_4557	0	0	0	0	0	0	0	0
OTU_4558	1	3	0	1	4	0	3	0
OTU_4559	0	0	0	0	0	0	0	0
OTU_4560	0	0	0	0	0	0	0	0
OTU_4561	0	0	0	0	0	0	0	0
OTU_4562	0	0	0	0	0	0	0	0
OTU_4563	0	0	0	0	0	0	0	0
OTU_4564	0	0	0	0	0	0	0	0
OTU_4565	0	0	0	0	0	0	0	0
OTU_4566	0	0	0	0	0	0	0	0
OTU_4567	0	0	0	0	0	0	0	0
OTU_4568	0	0	0	0	0	0	1	0
OTU_4569	0	0	0	0	0	0	0	0
OTU_4570	0	0	0	0	0	0	0	0
OTU_4571	0	0	0	0	0	0	0	0
OTU_4572	0	0	0	0	0	0	0	0
OTU_4573	0	0	0	0	0	0	0	0
OTU_4574	0	0	0	0	0	0	0	0
OTU_4578	0	4	1	0	0	0	0	0
OTU_4579	0	5	0	0	1	0	0	0
OTU_4580	0	0	0	0	0	0	0	0
OTU_4581	0	0	0	0	0	0	0	0
OTU_4582	0	0	0	0	0	0	0	0
OTU_4583	0	1	1	0	0	0	0	0
OTU_4584	0	0	0	0	0	0	0	0
OTU_4585	0	0	0	0	0	0	0	0
OTU_4586	0	0	0	0	1	0	0	0
OTU_4587	0	0	0	0	0	0	0	0
OTU_4588	0	0	0	0	0	0	0	0
OTU_4589	0	0	0	0	0	0	0	0
OTU_4590	0	0	0	0	0	0	0	0
OTU_4591	0	0	0	0	0	0	0	0
OTU_4592	3	3	4	5	3	7	6	4
OTU_4593	0	0	0	0	0	0	0	0
OTU_4594	0	0	0	0	0	0	0	0
OTU_4596	0	0	0	0	0	0	0	0
OTU_4597	13	7	15	5	7	5	15	10
OTU_4599	0	0	0	0	0	0	0	0
OTU_4600	0	0	0	0	0	1	0	0
OTU_4601	0	0	0	0	0	0	0	0
OTU_4602	0	0	0	0	0	0	0	0
OTU_4603	0	0	0	1	0	0	0	0
OTU_4604	0	0	0	0	0	0	0	0
OTU_4605	4	0	0	0	0	0	0	0
OTU_4606	0	0	0	0	0	0	0	0
OTU_4607	0	0	0	0	0	0	0	0
OTU_4608	0	0	1	2	0	0	0	0
OTU_4609	0	0	0	0	0	0	0	0
OTU_4612	0	0	0	0	0	3	0	0
OTU_4613	0	0	0	0	0	0	0	0
OTU_4614	0	0	0	0	0	0	0	0
OTU_4615	0	1	0	3	0	0	0	1
OTU_4616	0	0	0	1	1	0	0	0
OTU_4617	8	26	16	38	10	8	5	7
OTU_4618	0	0	1	1	0	0	0	0
OTU_4619	0	4	0	0	0	0	0	0
OTU_4620	0	0	0	3	0	0	0	0
OTU_4622	0	0	0	0	0	0	0	0
OTU_4623	0	1	0	0	0	0	0	0
OTU_4624	0	0	0	0	0	0	0	0
OTU_4625	8	7	3	5	6	10	10	16
OTU_4626	0	0	0	0	0	0	0	0
OTU_4627	0	0	0	0	0	0	0	0
OTU_4628	0	0	0	0	0	0	0	0
OTU_4629	0	0	0	0	0	0	0	0
OTU_4630	0	0	0	0	0	0	0	0
OTU_4631	0	0	0	0	0	1	0	0
OTU_4632	0	0	0	0	0	0	0	0
OTU_4633	0	0	0	0	0	0	0	0
OTU_4634	0	0	0	0	0	0	0	0
OTU_4635	1	3	1	1	1	0	0	0
OTU_4636	1	0	0	0	0	0	0	0
OTU_4637	4	1	0	1	3	1	0	0
OTU_4638	0	0	0	0	0	0	0	0
OTU_4640	0	0	0	0	0	0	0	0
OTU_4641	0	1	0	0	0	0	0	0
OTU_4642	0	0	0	0	0	0	0	0
OTU_4643	0	0	1	0	0	0	0	0
OTU_4644	2	1	0	1	0	0	1	0
OTU_4645	0	0	0	0	0	0	1	0
OTU_4646	0	3	0	0	0	0	0	1
OTU_4647	0	0	0	0	0	0	0	0
OTU_4648	0	0	0	0	3	0	0	0
OTU_4649	0	0	0	0	0	0	0	0
OTU_4650	0	0	0	1	1	0	1	0
OTU_4651	0	0	0	0	0	0	0	0
OTU_4652	0	5	0	0	0	0	0	0
OTU_4653	5	3	3	5	8	4	10	8
OTU_4654	0	0	0	3	1	0	0	0
OTU_4655	0	0	0	0	0	0	0	0
OTU_4658	0	0	0	0	0	0	0	0
OTU_4659	0	0	0	0	0	0	0	0
OTU_4660	0	0	0	0	0	0	0	0
OTU_4661	0	0	0	0	0	0	0	0
OTU_4662	0	0	0	0	0	0	0	0
OTU_4663	0	0	0	0	0	0	0	1
OTU_4664	0	0	0	0	3	0	1	0
OTU_4665	0	0	0	0	0	0	1	0
OTU_4666	1	0	0	1	0	0	0	0
OTU_4667	1	0	0	0	0	0	0	0
OTU_4668	0	3	1	0	0	0	0	0
OTU_4669	1	0	0	0	0	3	0	1
OTU_4670	0	0	0	0	0	0	0	0
OTU_4671	0	0	0	0	0	0	0	0
OTU_4672	1	5	5	3	8	19	8	13
OTU_4673	0	0	0	0	0	0	0	0
OTU_4674	0	0	0	0	0	0	0	0
OTU_4675	0	0	0	0	0	0	0	0
OTU_4676	5	3	7	5	4	1	0	3
OTU_4677	0	0	0	0	0	0	0	0
OTU_4678	0	0	0	0	0	0	0	0
OTU_4679	0	0	0	0	0	0	0	0
OTU_4680	0	0	0	0	0	0	0	0
OTU_4681	0	0	1	0	0	0	0	0
OTU_4682	0	0	0	0	0	0	0	0
OTU_4683	0	0	0	0	0	0	0	0
OTU_4684	0	0	0	0	0	0	0	0
OTU_4685	0	0	0	0	0	0	0	0
OTU_4686	0	0	0	0	0	0	0	0
OTU_4687	0	0	0	0	0	0	0	0
OTU_4688	0	0	3	0	0	0	0	0
OTU_4689	0	0	0	3	0	0	0	0
OTU_4690	0	0	0	0	0	0	0	0
OTU_4691	0	0	0	0	0	0	0	0
OTU_4692	0	0	0	0	0	0	0	0
OTU_4693	0	0	0	0	0	0	0	0
OTU_4694	0	0	0	0	0	0	0	0
OTU_4695	0	0	0	0	0	0	0	0
OTU_4696	0	1	0	0	0	0	0	0
OTU_4697	0	0	0	0	0	0	0	0
OTU_4699	0	0	0	0	0	0	0	0
OTU_4700	3	0	0	1	11	6	1	1
OTU_4701	0	0	0	0	0	0	0	0
OTU_4702	0	0	0	0	0	0	0	0
OTU_4703	0	0	0	0	0	0	0	0
OTU_4704	0	0	0	0	0	0	0	0
OTU_4705	0	0	0	0	0	0	0	0
OTU_4706	0	0	0	0	0	0	0	1
OTU_4707	0	0	0	0	0	0	0	0
OTU_4708	0	0	0	0	0	0	0	0
OTU_4710	0	0	0	0	0	0	0	0
OTU_4711	0	1	0	0	0	0	0	0
OTU_4712	0	0	0	0	0	0	0	0
OTU_4713	0	0	1	0	0	0	0	0
OTU_4714	0	0	1	3	0	0	0	0
OTU_4715	4	0	0	0	1	3	1	0
OTU_4716	0	0	0	0	0	0	0	0
OTU_4718	0	0	0	0	1	0	0	0
OTU_4720	0	0	0	0	0	0	0	0
OTU_4721	0	0	0	0	0	1	0	0
OTU_4722	0	0	0	0	0	0	0	0
OTU_4723	1	0	0	0	0	1	0	0
OTU_4724	0	0	0	0	0	0	0	0
OTU_4725	0	0	0	0	0	0	0	0
OTU_4726	0	0	0	0	0	0	0	0
OTU_4727	0	0	0	0	0	0	0	0
OTU_4728	0	0	0	0	0	0	0	0
OTU_4729	0	0	0	0	0	0	0	0
OTU_4730	0	0	0	0	0	0	0	0
OTU_4731	0	0	0	0	0	0	0	0
OTU_4732	0	0	0	0	0	0	0	0
OTU_4733	0	0	0	0	0	0	0	0
OTU_4734	0	1	0	0	0	0	0	1
OTU_4735	28	22	21	10	35	22	52	72
OTU_4736	0	0	0	0	0	0	0	0
OTU_4738	0	0	0	0	2	0	0	0
OTU_4739	0	0	0	0	0	0	1	0
OTU_4740	0	0	0	0	0	0	0	0
OTU_4742	0	0	0	0	0	1	0	0
OTU_4743	0	0	0	0	0	0	0	0
OTU_4744	0	0	0	0	0	0	0	0
OTU_4745	1	0	0	0	0	0	0	0
OTU_4746	3	0	0	0	0	0	0	0
OTU_4747	0	0	0	0	0	0	0	0
OTU_4748	0	0	0	0	0	0	0	0
OTU_4749	0	0	0	0	0	0	0	0
OTU_4750	0	0	0	0	0	0	0	0
OTU_4751	0	0	0	0	0	0	1	0
OTU_4752	0	0	0	0	0	0	0	0
OTU_4753	0	0	0	0	0	0	0	0
OTU_4754	0	0	0	0	0	0	0	0
OTU_4755	0	0	0	0	0	0	0	0
OTU_4757	11	1	10	10	11	5	8	16
OTU_4758	0	0	0	0	0	1	0	0
OTU_4759	0	0	0	0	0	0	0	0
OTU_4760	0	0	0	1	0	0	0	0
OTU_4761	0	0	0	0	0	0	0	0
OTU_4763	66	167	121	121	46	32	43	48
OTU_4765	0	0	0	1	0	1	0	0
OTU_4766	0	0	0	0	0	0	0	0
OTU_4767	0	0	0	0	0	4	0	3
OTU_4769	0	0	0	0	1	0	0	0
OTU_4770	0	0	0	0	0	0	0	0
OTU_4773	0	0	0	0	1	0	0	1
OTU_4774	0	0	0	0	0	0	0	0
OTU_4775	0	0	0	0	0	0	0	0
OTU_4776	0	0	0	0	0	1	0	0
OTU_4778	0	0	0	0	0	1	0	0
OTU_4779	0	0	1	0	1	0	0	0
OTU_4780	0	0	0	0	0	0	0	0
OTU_4781	0	0	0	1	0	0	0	0
OTU_4782	0	0	0	0	0	0	0	0
OTU_4783	0	0	0	0	0	0	0	0
OTU_4784	0	0	1	0	1	0	0	0
OTU_4787	0	0	1	0	0	3	0	0
OTU_4789	1	3	1	3	0	0	1	1
OTU_4790	0	0	0	0	0	0	0	0
OTU_4791	3	0	0	0	0	0	0	0
OTU_4792	1	0	1	0	0	0	0	0
OTU_4793	0	0	0	0	0	0	0	0
OTU_4794	0	0	0	0	0	0	0	0
OTU_4795	0	0	0	0	0	0	0	0
OTU_4796	0	0	2	0	0	0	0	0
OTU_4797	0	0	0	0	2	0	1	3
OTU_4798	0	0	0	0	0	0	0	0
OTU_4799	0	1	0	0	0	0	0	0
OTU_4800	0	0	0	0	0	0	0	0
OTU_4801	0	0	0	0	0	0	0	0
OTU_4802	0	0	0	0	0	0	1	1
OTU_4803	0	0	4	0	0	0	0	0
OTU_4804	0	0	0	0	0	0	0	0
OTU_4805	0	0	0	3	0	0	0	0
OTU_4806	0	0	0	0	0	0	0	0
OTU_4808	0	0	0	0	0	0	0	0
OTU_4809	0	0	0	0	0	0	0	0
OTU_4810	0	0	0	0	0	0	0	0
OTU_4811	0	0	0	0	0	0	0	0
OTU_4812	0	0	0	0	0	0	0	0
OTU_4813	19	19	24	20	16	21	14	11
OTU_4814	0	0	0	1	0	0	0	0
OTU_4815	2	0	0	1	0	0	0	0
OTU_4816	0	0	0	0	0	0	0	0
OTU_4817	0	0	1	0	2	0	0	0
OTU_4818	0	0	0	0	0	0	0	0
OTU_4819	0	0	0	0	0	0	0	0
OTU_4820	0	0	0	0	0	0	0	0
OTU_4821	0	0	0	0	0	0	0	0
OTU_4822	0	0	0	0	0	0	0	0
OTU_4823	0	0	0	0	0	1	0	0
OTU_4824	0	0	0	0	0	0	0	0
OTU_4825	0	0	0	0	0	0	0	0
OTU_4826	0	0	0	0	0	0	0	0
OTU_4827	1	0	0	0	0	1	0	0
OTU_4828	0	0	0	0	0	0	0	0
OTU_4829	0	0	0	0	0	0	0	0
OTU_4830	0	0	0	0	0	0	0	0
OTU_4831	0	0	0	0	0	0	0	1
OTU_4832	0	0	1	0	0	0	0	1
OTU_4833	2	2	3	1	0	0	0	0
OTU_4834	0	0	0	0	0	0	0	0
OTU_4835	8	17	8	19	11	5	8	5
OTU_4836	0	0	0	0	0	0	0	0
OTU_4837	0	0	0	0	0	0	0	0
OTU_4838	0	0	0	0	0	0	0	0
OTU_4839	3	0	0	0	0	0	0	0
OTU_4840	0	0	0	0	0	0	0	0
OTU_4841	0	0	0	0	0	0	0	0
OTU_4843	0	0	0	0	1	0	0	0
OTU_4844	0	0	0	0	0	0	0	0
OTU_4845	0	0	0	0	0	0	0	0
OTU_4846	0	0	0	0	0	0	0	0
OTU_4847	0	0	0	0	0	0	0	0
OTU_4848	0	0	0	0	0	0	0	0
OTU_4849	0	0	0	0	0	0	0	0
OTU_4850	0	0	0	2	0	0	0	0
OTU_4851	0	0	0	0	0	0	0	0
OTU_4852	0	0	0	0	0	0	0	0
OTU_4853	1	5	13	7	0	4	2	6
OTU_4854	1	3	1	2	0	0	0	0
OTU_4855	0	0	0	0	0	0	0	0
OTU_4856	0	0	0	0	0	0	0	0
OTU_4857	0	0	0	0	0	0	0	0
OTU_4859	0	0	0	0	0	0	0	0
OTU_4860	0	0	0	0	0	0	0	0
OTU_4861	0	0	0	0	0	0	0	0
OTU_4862	0	0	0	0	0	0	0	0
OTU_4863	0	0	1	3	0	0	0	0
OTU_4864	0	0	0	0	0	0	0	0
OTU_4867	0	0	0	0	0	0	0	0
OTU_4868	0	0	0	0	0	0	0	0
OTU_4869	0	0	0	0	0	0	0	0
OTU_4870	0	0	0	0	0	0	0	0
OTU_4871	0	0	0	1	0	0	0	0
OTU_4872	1	0	0	0	0	0	0	0
OTU_4873	0	0	0	0	0	0	0	0
OTU_4874	0	0	0	0	0	0	0	0
OTU_4875	0	3	0	0	0	0	0	0
OTU_4876	0	0	0	0	0	0	0	0
OTU_4877	1	0	0	0	0	0	0	0
OTU_4878	0	0	0	0	0	0	0	0
OTU_4879	0	0	0	0	0	0	0	3
OTU_4880	0	0	0	0	0	0	0	0
OTU_4881	0	0	0	0	0	0	0	0
OTU_4882	0	0	0	0	0	0	0	0
OTU_4883	0	0	0	0	0	0	0	0
OTU_4885	4	1	3	5	0	0	3	1
OTU_4886	0	0	0	0	0	0	1	0
OTU_4888	0	0	0	0	0	0	0	0
OTU_4889	92	83	83	119	41	35	41	33
OTU_4890	0	0	1	0	0	0	0	0
OTU_4891	0	0	0	0	0	1	0	0
OTU_4892	0	0	0	0	0	0	0	0
OTU_4893	16	20	13	11	4	5	4	3
OTU_4894	0	0	0	0	0	0	0	0
OTU_4895	0	0	0	0	0	0	0	0
OTU_4896	0	0	0	0	0	0	0	0
OTU_4900	0	0	0	0	0	0	0	0
OTU_4901	0	0	0	0	0	0	0	0
OTU_4902	0	0	0	0	0	0	0	0
OTU_4903	0	0	0	0	0	0	0	0
OTU_4905	0	0	0	0	0	0	0	0
OTU_4907	0	0	0	0	0	0	0	0
OTU_4908	0	0	0	0	0	0	0	0
OTU_4910	0	0	0	0	0	0	0	0
OTU_4911	0	0	0	0	0	0	0	0
OTU_4914	0	0	0	0	0	0	0	0
OTU_4915	1	5	0	2	1	1	2	0
OTU_4916	0	0	0	0	0	0	0	0
OTU_4917	0	0	0	0	0	0	0	0
OTU_4918	0	0	0	0	0	0	0	0
OTU_4919	89	77	93	75	37	21	31	30
OTU_4920	0	0	3	0	0	0	0	0
OTU_4922	0	0	0	0	0	0	0	0
OTU_4923	0	0	0	0	0	0	0	0
OTU_4924	0	0	0	0	0	0	0	0
OTU_4925	0	0	0	0	0	0	0	0
OTU_4926	0	0	0	0	0	0	0	0
OTU_4927	0	0	0	0	0	0	0	0
OTU_4928	0	3	0	1	4	1	0	0
OTU_4929	0	0	0	0	0	0	0	0
OTU_4930	0	0	0	0	0	0	0	0
OTU_4931	18	11	13	13	3	3	8	7
OTU_4932	0	0	0	0	0	0	0	0
OTU_4933	4	0	1	0	3	0	0	0
OTU_4934	0	0	0	0	0	0	0	0
OTU_4935	0	0	0	0	0	0	0	0
OTU_4936	0	0	0	0	0	0	0	0
OTU_4937	0	0	0	0	0	0	0	0
OTU_4938	0	0	0	0	0	0	0	0
OTU_4939	0	0	0	0	0	0	0	0
OTU_4940	0	0	0	0	0	0	0	0
OTU_4941	0	0	0	0	0	0	0	0
OTU_4942	0	0	0	1	0	0	0	0
OTU_4943	0	0	0	0	0	0	0	0
OTU_4944	5	1	4	1	7	5	11	5
OTU_4945	0	0	0	0	0	0	0	0
OTU_4946	0	0	0	0	1	0	0	0
OTU_4947	0	0	0	0	0	0	0	0
OTU_4948	0	0	0	0	0	0	0	0
OTU_4949	4	7	1	3	5	1	1	0
OTU_4950	0	0	0	0	0	0	0	0
OTU_4951	0	0	0	0	0	0	0	0
OTU_4952	0	0	0	0	0	0	0	0
OTU_4953	0	0	1	0	0	0	0	0
OTU_4954	0	0	1	0	0	0	0	0
OTU_4955	0	0	0	0	0	0	0	0
OTU_4957	0	0	0	0	0	0	0	0
OTU_4958	0	0	0	0	0	0	0	0
OTU_4959	0	0	0	0	0	0	0	0
OTU_4960	2	0	0	0	1	0	0	0
OTU_4961	0	0	0	0	0	1	0	0
OTU_4962	0	0	0	0	0	0	0	0
OTU_4963	0	0	0	0	0	0	0	0
OTU_4964	0	0	0	0	0	0	0	0
OTU_4965	0	0	0	3	0	0	0	0
OTU_4966	0	0	0	0	0	0	0	0
OTU_4967	0	0	0	0	0	0	0	0
OTU_4968	2	0	0	0	0	0	0	0
OTU_4969	0	0	1	0	0	0	0	0
OTU_4970	0	0	0	0	0	0	0	1
OTU_4971	0	0	0	0	0	0	0	0
OTU_4972	0	1	0	0	0	0	0	0
OTU_4973	0	0	0	0	0	0	0	0
OTU_4974	1	0	1	0	0	0	0	0
OTU_4975	0	0	0	0	0	0	0	0
OTU_4976	0	0	0	0	0	0	0	0
OTU_4977	0	0	5	0	0	0	0	0
OTU_4978	0	0	0	0	0	0	0	0
OTU_4979	0	0	0	0	0	0	0	0
OTU_4980	0	0	0	0	0	0	0	1
OTU_4981	3	3	7	2	3	1	1	1
OTU_4982	0	0	0	0	0	0	0	0
OTU_4983	0	0	0	0	0	0	0	0
OTU_4984	0	1	0	1	0	0	0	0
OTU_4987	0	0	0	1	0	0	0	0
OTU_4988	0	1	0	0	0	0	0	0
OTU_4989	0	0	0	0	0	0	0	0
OTU_4991	0	0	0	0	0	1	0	0
OTU_4992	0	0	1	0	0	1	1	0
OTU_4993	17	15	19	12	1	1	5	4
OTU_4996	0	0	0	0	0	0	0	0
OTU_4997	0	0	0	0	0	0	0	0
OTU_4998	30	52	33	8	13	8	7	16
OTU_4999	0	0	0	0	0	0	0	0
OTU_5001	0	0	0	0	0	0	0	0
OTU_5002	0	0	0	0	0	0	0	0
OTU_5003	0	0	0	0	0	0	0	0
OTU_5004	0	0	0	0	0	0	0	0
OTU_5006	0	0	0	0	0	0	0	0
OTU_5007	0	0	0	0	0	0	0	0
OTU_5008	0	0	0	0	0	0	0	0
OTU_5009	0	0	0	0	0	0	0	0
OTU_5010	0	0	0	0	0	0	0	0
OTU_5011	0	0	0	0	0	0	0	0
OTU_5012	0	0	0	0	0	0	0	0
OTU_5013	0	0	0	0	0	0	0	0
OTU_5014	13	22	10	8	7	11	6	5
OTU_5016	0	0	0	0	0	0	0	0
OTU_5019	0	0	0	0	0	0	0	0
OTU_5020	0	0	0	0	0	0	0	0
OTU_5021	0	0	1	0	0	0	0	0
OTU_5022	0	0	0	0	0	0	0	0
OTU_5023	0	0	0	0	0	0	0	0
OTU_5024	0	0	0	0	0	0	0	0
OTU_5025	0	0	0	1	0	0	0	0
OTU_5026	0	0	0	1	0	0	0	0
OTU_5027	0	0	0	0	0	0	0	0
OTU_5028	0	0	0	0	0	0	0	0
OTU_5029	0	0	0	0	0	0	0	0
OTU_5030	1	1	1	0	0	0	0	0
OTU_5031	0	0	1	0	0	0	0	0
OTU_5032	0	1	0	0	0	0	0	1
OTU_5034	0	0	0	0	0	0	0	0
OTU_5035	0	0	0	0	0	0	0	0
OTU_5036	0	0	0	0	0	0	0	0
OTU_5037	0	0	0	0	0	0	0	0
OTU_5038	0	0	0	0	0	0	0	0
OTU_5039	0	0	1	0	0	0	0	0
